particle #,x,y,vx,vy,m,Omega,h,density,pressure,dvx/dt,dvy/dt,du/dt
particle 2277,0.91,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2278,0.91,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2279,0.91,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2280,0.91,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2281,0.91,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2282,0.91,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2283,0.91,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2284,0.91,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2285,0.91,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2286,0.91,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2287,0.91,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2288,0.91,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2289,0.91,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2290,0.91,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2291,0.91,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2292,0.91,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2293,0.91,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2294,0.91,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2295,0.91,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2296,0.91,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2297,0.91,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2298,0.91,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2299,0.91,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2300,0.93,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2301,0.93,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2302,0.93,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2303,0.93,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2304,0.93,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2305,0.93,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2306,0.93,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2307,0.93,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2308,0.93,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2309,0.93,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2310,0.93,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2311,0.93,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2312,0.93,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2313,0.93,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2314,0.93,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2315,0.93,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2316,0.93,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2317,0.93,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2318,0.93,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2319,0.93,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2320,0.93,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2321,0.93,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2322,0.93,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2323,0.93,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2324,0.93,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2325,0.93,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2326,0.93,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2327,0.93,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2328,0.93,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2329,0.93,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2330,0.93,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2331,0.93,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2332,0.93,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2333,0.93,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2334,0.93,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2335,0.93,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2336,0.93,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2337,0.93,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2338,0.93,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2339,0.93,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2340,0.93,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2341,0.93,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2342,0.93,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2343,0.93,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2344,0.93,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2345,0.93,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2346,0.93,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2347,0.93,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2348,0.93,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2349,0.93,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2350,0.95,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2351,0.95,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2352,0.95,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2353,0.95,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2354,0.95,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2355,0.95,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2356,0.95,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2357,0.95,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2358,0.95,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2359,0.95,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2360,0.95,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2361,0.95,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2362,0.95,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2363,0.95,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2364,0.95,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2365,0.95,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2366,0.95,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2367,0.95,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2368,0.95,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2369,0.95,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2370,0.95,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2371,0.95,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2372,0.95,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2373,0.95,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2374,0.95,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2375,0.95,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2376,0.95,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2377,0.95,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2378,0.95,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2379,0.95,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2380,0.95,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2381,0.95,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2382,0.95,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2383,0.95,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2384,0.95,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2385,0.95,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2386,0.95,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2387,0.95,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2388,0.95,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2389,0.95,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2390,0.95,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2391,0.95,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2392,0.95,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2393,0.95,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2394,0.95,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2395,0.95,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2396,0.95,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2397,0.95,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2398,0.95,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2399,0.95,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2400,0.97,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2401,0.97,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2402,0.97,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2403,0.97,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2404,0.97,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2405,0.97,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2406,0.97,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2407,0.97,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2408,0.97,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2409,0.97,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2410,0.97,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2411,0.97,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2412,0.97,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2413,0.97,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2414,0.97,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2415,0.97,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2416,0.97,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2417,0.97,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2418,0.97,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2419,0.97,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2420,0.97,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2421,0.97,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2422,0.97,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2423,0.97,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2424,0.97,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2425,0.97,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2426,0.97,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2427,0.97,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2428,0.97,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2429,0.97,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2430,0.97,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2431,0.97,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2432,0.97,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2433,0.97,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2434,0.97,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2435,0.97,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2436,0.97,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2437,0.97,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2438,0.97,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2439,0.97,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2440,0.97,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2441,0.97,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2442,0.97,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2443,0.97,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2444,0.97,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2445,0.97,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2446,0.97,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2447,0.97,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2448,0.97,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2449,0.97,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2450,0.99,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2451,0.99,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2452,0.99,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2453,0.99,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2454,0.99,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2455,0.99,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2456,0.99,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2457,0.99,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2458,0.99,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2459,0.99,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2460,0.99,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2461,0.99,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2462,0.99,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2463,0.99,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2464,0.99,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2465,0.99,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2466,0.99,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2467,0.99,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2468,0.99,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2469,0.99,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2470,0.99,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2471,0.99,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2472,0.99,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2473,0.99,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2474,0.99,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2475,0.99,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2476,0.99,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2477,0.99,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2478,0.99,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2479,0.99,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2480,0.99,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2481,0.99,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2482,0.99,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2483,0.99,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2484,0.99,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2485,0.99,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2486,0.99,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2487,0.99,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2488,0.99,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2489,0.99,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2490,0.99,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2491,0.99,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2492,0.99,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2493,0.99,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2494,0.99,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2495,0.99,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2496,0.99,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2497,0.99,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2498,0.99,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2499,0.99,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
