particle #,x,y,vx,vy,m,Omega,h,density,pressure,dvx/dt,dvy/dt,du/dt
particle 1331,0.53,0.63,-5.75868e-16,6.353e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.06361e-14,1.98939e-14,1.17183e-13
particle 1332,0.53,0.65,-5.3984e-16,-6.55259e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.56919e-14,-1.7162e-14,1.16062e-13
particle 1333,0.53,0.67,-7.73287e-16,-2.63492e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.21667e-14,4.4909e-16,1.38311e-13
particle 1334,0.53,0.69,-5.38771e-16,-6.57576e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.81521e-14,-6.85563e-15,-7.99174e-14
particle 1335,0.53,0.71,-3.35365e-16,6.55144e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.16208e-14,8.96544e-15,-8.09744e-14
particle 1336,0.53,0.73,-6.21659e-16,2.6484e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.0321e-14,-3.05109e-15,1.39023e-13
particle 1337,0.53,0.75,-5.75868e-16,6.353e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.06361e-14,1.98939e-14,1.17183e-13
particle 1338,0.53,0.77,-5.3984e-16,-6.55259e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.56919e-14,-1.7162e-14,1.16062e-13
particle 1339,0.53,0.79,-7.73287e-16,-2.63492e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.21667e-14,4.4909e-16,1.38311e-13
particle 1340,0.53,0.81,-5.38771e-16,-6.57576e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.81521e-14,-6.85563e-15,-7.99181e-14
particle 1341,0.53,0.83,-3.35365e-16,6.55156e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.16208e-14,9.00708e-15,-8.09923e-14
particle 1342,0.53,0.85,-6.21659e-16,2.64864e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.0321e-14,-3.02334e-15,1.39007e-13
particle 1343,0.53,0.87,-5.75868e-16,6.353e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.06361e-14,1.98939e-14,1.17191e-13
particle 1344,0.53,0.89,-5.38582e-16,-6.5384e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.52483e-14,-1.70234e-14,1.15955e-13
particle 1345,0.53,0.91,-7.63408e-16,-2.63393e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.99517e-14,7.5169e-16,1.38026e-13
particle 1346,0.53,0.93,-5.23864e-16,-6.58189e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.07889e-14,-9.5618e-15,-7.77581e-14
particle 1347,0.53,0.95,-3.71773e-16,6.42702e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.98834e-14,6.96146e-15,-7.82865e-14
particle 1348,0.53,0.97,-7.02992e-16,2.44408e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.32549e-14,5.09929e-15,1.33739e-13
particle 1349,0.53,0.99,-5.85354e-16,6.8272e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.59236e-14,2.75324e-14,1.04822e-13
particle 1350,0.55,0.01,-2.37453e-15,-2.20775e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.28508e-14,2.5438e-14,1.04098e-13
particle 1351,0.55,0.03,-2.52503e-15,-2.95473e-16,0.43,0.991062,0.0240029,1074.74,716.491,5.30131e-15,1.68199e-14,9.33394e-14
particle 1352,0.55,0.05,-2.64235e-15,-5.44926e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.64313e-14,7.60503e-15,7.68414e-14
particle 1353,0.55,0.07,-2.47344e-15,2.4179e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.05749e-14,-1.91375e-14,7.19611e-14
particle 1354,0.55,0.09,-2.47857e-15,2.44239e-16,0.43,0.991062,0.0240029,1074.74,716.491,5.52336e-15,-2.85882e-15,8.80215e-14
particle 1355,0.55,0.11,-2.4589e-15,2.4811e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.04912e-16,4.77396e-15,8.88612e-14
particle 1356,0.55,0.13,-2.42659e-15,1.38216e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.11022e-15,-1.51268e-15,1.05809e-13
particle 1357,0.55,0.15,-2.3953e-15,-1.04383e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.28786e-14,-2.28983e-15,9.07814e-14
particle 1358,0.55,0.17,-2.49485e-15,1.44813e-16,0.43,0.991062,0.0240029,1074.74,716.491,7.63278e-15,2.2482e-15,6.50074e-14
particle 1359,0.55,0.19,-2.46088e-15,7.24659e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.1352e-14,-5.20417e-15,1.02447e-13
particle 1360,0.55,0.21,-2.37698e-15,-7.22605e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.66454e-15,8.35443e-15,1.02852e-13
particle 1361,0.55,0.23,-2.56121e-15,2.77302e-17,0.43,0.991062,0.0240029,1074.74,716.491,5.27356e-16,6.93889e-17,6.70015e-14
particle 1362,0.55,0.25,-2.43789e-15,7.79408e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.80411e-15,-2.06363e-14,9.85521e-14
particle 1363,0.55,0.27,-2.43994e-15,-7.1589e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.05072e-15,4.64906e-15,1.38209e-13
particle 1364,0.55,0.29,-2.11848e-15,-2.72447e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.66214e-15,1.36419e-14,3.89957e-14
particle 1365,0.55,0.31,-2.38962e-15,2.33119e-15,0.43,0.991062,0.0240029,1074.74,716.491,7.68829e-15,-2.96568e-14,4.29703e-14
particle 1366,0.55,0.33,-2.30674e-15,-1.16767e-16,0.43,0.991062,0.0240029,1074.74,716.491,5.7454e-15,-6.41154e-15,1.51307e-13
particle 1367,0.55,0.35,-2.13815e-15,-2.42477e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.30131e-15,2.06501e-14,4.67495e-14
particle 1368,0.55,0.37,-2.41908e-15,2.47277e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.60902e-15,-1.9415e-14,4.66029e-14
particle 1369,0.55,0.39,-2.32697e-15,-7.85294e-17,0.43,0.991062,0.0240029,1074.74,716.491,5.7454e-15,-1.94289e-16,1.52595e-13
particle 1370,0.55,0.41,-2.13815e-15,-2.42477e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.30131e-15,2.06501e-14,4.69169e-14
particle 1371,0.55,0.43,-2.41908e-15,2.48426e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.60902e-15,-1.7486e-14,4.58332e-14
particle 1372,0.55,0.45,-2.32697e-15,7.03131e-18,0.43,0.991062,0.0240029,1074.74,716.491,5.7454e-15,3.27516e-15,1.52384e-13
particle 1373,0.55,0.47,-2.11903e-15,-2.39029e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.7454e-15,3.07115e-14,4.21841e-14
particle 1374,0.55,0.49,-2.22252e-15,2.96366e-15,0.43,0.991062,0.0240029,1074.74,716.491,8.63198e-15,-9.28424e-15,3.50101e-14
particle 1375,0.55,0.51,-2.40597e-15,7.95249e-16,0.43,0.991062,0.0240029,1074.74,716.491,5.21805e-15,-2.58127e-14,1.35886e-13
particle 1376,0.55,0.53,-2.45037e-15,-6.1674e-16,0.43,0.991062,0.0240029,1074.74,716.491,3.77476e-15,-1.87766e-14,1.36841e-13
particle 1377,0.55,0.55,-2.40945e-15,-2.30998e-15,0.43,0.991062,0.0240029,1074.74,716.491,9.04832e-15,1.10606e-14,1.57796e-13
particle 1378,0.55,0.57,-2.35802e-15,-6.03823e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.71685e-15,1.23512e-15,-4.95055e-14
particle 1379,0.55,0.59,-2.11453e-15,6.14034e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.16296e-14,1.55431e-15,-4.92369e-14
particle 1380,0.55,0.61,-2.39286e-15,2.50931e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.60583e-15,-1.77636e-15,1.59346e-13
particle 1381,0.55,0.63,-2.55157e-15,6.36926e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.88338e-15,1.62786e-14,1.34226e-13
particle 1382,0.55,0.65,-2.53016e-15,-6.31553e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.32667e-15,-1.89709e-14,1.35021e-13
particle 1383,0.55,0.67,-2.39617e-15,-2.50698e-15,0.43,0.991062,0.0240029,1074.74,716.491,8.38218e-15,2.91434e-15,1.58212e-13
particle 1384,0.55,0.69,-2.36054e-15,-6.11356e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.71685e-15,-2.30371e-15,-5.20983e-14
particle 1385,0.55,0.71,-2.11453e-15,6.14034e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.16296e-14,1.55431e-15,-4.99215e-14
particle 1386,0.55,0.73,-2.39286e-15,2.50931e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.60583e-15,-1.77636e-15,1.59314e-13
particle 1387,0.55,0.75,-2.55157e-15,6.36926e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.88338e-15,1.62786e-14,1.34228e-13
particle 1388,0.55,0.77,-2.53016e-15,-6.31553e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.32667e-15,-1.89709e-14,1.35021e-13
particle 1389,0.55,0.79,-2.39617e-15,-2.50698e-15,0.43,0.991062,0.0240029,1074.74,716.491,8.38218e-15,2.91434e-15,1.58212e-13
particle 1390,0.55,0.81,-2.36054e-15,-6.11356e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.71685e-15,-2.30371e-15,-5.21021e-14
particle 1391,0.55,0.83,-2.11453e-15,6.14034e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.16296e-14,1.55431e-15,-4.99676e-14
particle 1392,0.55,0.85,-2.39286e-15,2.51436e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.60583e-15,-1.77636e-15,1.59274e-13
particle 1393,0.55,0.87,-2.55157e-15,6.41745e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.88338e-15,1.62509e-14,1.34258e-13
particle 1394,0.55,0.89,-2.53016e-15,-6.32027e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.32667e-15,-1.89987e-14,1.34887e-13
particle 1395,0.55,0.91,-2.37974e-15,-2.48715e-15,0.43,0.991062,0.0240029,1074.74,716.491,7.93809e-15,3.60822e-15,1.57944e-13
particle 1396,0.55,0.93,-2.35359e-15,-6.04499e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.60663e-15,-5.93969e-15,-4.79908e-14
particle 1397,0.55,0.95,-2.12709e-15,5.91949e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.55709e-14,2.47025e-15,-4.64838e-14
particle 1398,0.55,0.97,-2.42793e-15,2.3383e-15,0.43,0.991062,0.0240029,1074.74,716.491,9.54792e-15,5.13478e-16,1.52326e-13
particle 1399,0.55,0.99,-2.44152e-15,9.70834e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.9984e-15,3.3154e-14,1.25417e-13
particle 1400,0.57,0.01,-6.67855e-15,-1.49672e-16,0.43,0.991062,0.0240029,1074.74,716.491,-7.13318e-15,2.19547e-14,-1.19833e-13
particle 1401,0.57,0.03,-6.80844e-15,-3.89092e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.59237e-14,-8.88178e-16,-1.33541e-13
particle 1402,0.57,0.05,-7.02672e-15,-7.13598e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.27596e-14,2.69507e-14,-1.55112e-13
particle 1403,0.57,0.07,-6.65106e-15,4.50399e-16,0.43,0.991062,0.0240029,1074.74,716.491,-4.41314e-15,-2.40502e-14,-1.54056e-13
particle 1404,0.57,0.09,-6.75685e-15,1.71635e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.04559e-14,-1.49325e-14,-1.33624e-13
particle 1405,0.57,0.11,-6.86698e-15,8.87999e-17,0.43,0.991062,0.0240029,1074.74,716.491,-1.64591e-14,-3.88578e-16,-1.35161e-13
particle 1406,0.57,0.13,-6.52489e-15,2.9018e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.89015e-14,2.98372e-15,-1.14631e-13
particle 1407,0.57,0.15,-6.97584e-15,-1.45311e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.08444e-14,1.20737e-15,-1.38501e-13
particle 1408,0.57,0.17,-7.11236e-15,4.98512e-17,0.43,0.991062,0.0240029,1074.74,716.491,-1.0103e-14,7.49401e-16,-1.75879e-13
particle 1409,0.57,0.19,-6.58407e-15,1.14539e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.62925e-14,-3.48332e-15,-1.23803e-13
particle 1410,0.57,0.21,-6.86556e-15,-1.09917e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.03448e-14,9.99201e-16,-1.22752e-13
particle 1411,0.57,0.23,-7.19903e-15,-1.54254e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.05749e-14,-5.13478e-16,-1.73634e-13
particle 1412,0.57,0.25,-6.82724e-15,1.34306e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.50158e-14,-1.57652e-14,-1.27914e-13
particle 1413,0.57,0.27,-6.17838e-15,-5.7633e-16,0.43,0.991062,0.0240029,1074.74,716.491,-9.6867e-15,4.57967e-16,-7.16555e-14
particle 1414,0.57,0.29,-6.71679e-15,-3.12e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.21489e-14,3.28904e-15,-1.80468e-13
particle 1415,0.57,0.31,-6.60247e-15,2.65673e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.4647e-14,-2.15522e-14,-1.77001e-13
particle 1416,0.57,0.33,-6.04669e-15,4.26619e-18,0.43,0.991062,0.0240029,1074.74,716.491,-5.60663e-15,-6.43929e-15,-5.67291e-14
particle 1417,0.57,0.35,-6.602e-15,-2.84353e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.44607e-14,1.47798e-14,-1.71619e-13
particle 1418,0.57,0.37,-6.54496e-15,2.80162e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.77636e-14,-9.95037e-15,-1.73082e-13
particle 1419,0.57,0.39,-6.04669e-15,3.46035e-17,0.43,0.991062,0.0240029,1074.74,716.491,-5.60663e-15,-2.88658e-15,-5.4761e-14
particle 1420,0.57,0.41,-6.602e-15,-2.84353e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.44607e-14,1.47798e-14,-1.7131e-13
particle 1421,0.57,0.43,-6.54496e-15,2.81418e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.77636e-14,-5.50948e-15,-1.73755e-13
particle 1422,0.57,0.45,-6.06565e-15,1.01598e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.27121e-14,4.32987e-15,-5.60366e-14
particle 1423,0.57,0.47,-6.64585e-15,-2.74545e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.02061e-14,2.45082e-14,-1.77402e-13
particle 1424,0.57,0.49,-6.71039e-15,3.24775e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.94209e-14,3.70537e-15,-1.89132e-13
particle 1425,0.57,0.51,-6.44652e-15,8.28706e-16,0.43,0.991062,0.0240029,1074.74,716.491,-7.49401e-15,-2.59237e-14,-8.28649e-14
particle 1426,0.57,0.53,-6.39383e-15,-4.21918e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.94289e-15,-1.70003e-14,-7.73106e-14
particle 1427,0.57,0.55,-6.009e-15,-2.32973e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.88738e-15,8.25728e-15,-4.96601e-14
particle 1428,0.57,0.57,-6.64458e-15,-6.76672e-15,0.43,0.991062,0.0240029,1074.74,716.491,-9.4369e-16,-1.17406e-14,-2.73481e-13
particle 1429,0.57,0.59,-6.58106e-15,6.99046e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.40443e-14,1.20043e-14,-2.67252e-13
particle 1430,0.57,0.61,-5.84191e-15,2.33096e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.22045e-15,-2.77556e-15,-4.27876e-14
particle 1431,0.57,0.63,-6.52205e-15,3.26008e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.08247e-14,2.49384e-14,-8.4361e-14
particle 1432,0.57,0.65,-6.57909e-15,-4.31872e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.21292e-14,-2.21351e-14,-8.54242e-14
particle 1433,0.57,0.67,-6.03886e-15,-2.50508e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.66533e-15,1.9984e-15,-5.11087e-14
particle 1434,0.57,0.69,-6.65722e-15,-6.71363e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.4964e-15,-1.44051e-14,-2.75275e-13
particle 1435,0.57,0.71,-6.58106e-15,6.99054e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.40443e-14,1.20043e-14,-2.66763e-13
particle 1436,0.57,0.73,-5.84191e-15,2.33096e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.22045e-15,-2.77556e-15,-4.25334e-14
particle 1437,0.57,0.75,-6.52205e-15,3.26008e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.08247e-14,2.49384e-14,-8.43009e-14
particle 1438,0.57,0.77,-6.57909e-15,-4.31872e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.21292e-14,-2.21351e-14,-8.54231e-14
particle 1439,0.57,0.79,-6.03886e-15,-2.50508e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.66533e-15,1.9984e-15,-5.11087e-14
particle 1440,0.57,0.81,-6.65722e-15,-6.71363e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.4964e-15,-1.44051e-14,-2.75276e-13
particle 1441,0.57,0.83,-6.58106e-15,6.99054e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.40443e-14,1.20043e-14,-2.6678e-13
particle 1442,0.57,0.85,-5.84191e-15,2.33096e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.22045e-15,-2.77556e-15,-4.25489e-14
particle 1443,0.57,0.87,-6.52205e-15,3.26008e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.08247e-14,2.49384e-14,-8.42809e-14
particle 1444,0.57,0.89,-6.57909e-15,-4.24288e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.21292e-14,-1.94705e-14,-8.53871e-14
particle 1445,0.57,0.91,-6.03886e-15,-2.50761e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.66533e-15,2.88658e-15,-5.09269e-14
particle 1446,0.57,0.93,-6.69767e-15,-6.68495e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.4964e-15,-1.08524e-14,-2.70896e-13
particle 1447,0.57,0.95,-6.63171e-15,6.68531e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.37945e-14,1.02141e-14,-2.64998e-13
particle 1448,0.57,0.97,-5.93253e-15,2.17998e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.47105e-15,-5.75928e-15,-5.21589e-14
particle 1449,0.57,0.99,-6.42519e-15,6.49487e-16,0.43,0.991062,0.0240029,1074.74,716.491,-4.44089e-15,3.75672e-14,-9.15653e-14
particle 1450,0.59,0.01,6.75793e-15,-4.79656e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.60201e-14,1.03364e-14,-1.19117e-13
particle 1451,0.59,0.03,6.87928e-15,-5.55601e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.65502e-14,3.04718e-15,-1.34857e-13
particle 1452,0.59,0.05,6.84447e-15,-7.68305e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.82565e-14,2.32975e-14,-1.58598e-13
particle 1453,0.59,0.07,6.67359e-15,5.23089e-16,0.43,0.991062,0.0240029,1074.74,716.491,9.67577e-15,-2.425e-14,-1.58203e-13
particle 1454,0.59,0.09,6.67159e-15,2.24919e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.63013e-14,-4.53365e-15,-1.38852e-13
particle 1455,0.59,0.11,6.63194e-15,2.50872e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.56004e-14,-2.92735e-15,-1.39167e-13
particle 1456,0.59,0.13,6.69716e-15,3.05722e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.49564e-14,4.52623e-15,-1.16465e-13
particle 1457,0.59,0.15,6.89146e-15,-1.43032e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.9356e-14,1.47623e-15,-1.41823e-13
particle 1458,0.59,0.17,7.13862e-15,1.42616e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.21417e-14,-2.86647e-15,-1.77353e-13
particle 1459,0.59,0.19,6.71796e-15,9.64071e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.48635e-14,-4.82231e-15,-1.25607e-13
particle 1460,0.59,0.21,6.61327e-15,-1.04685e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.35038e-14,1.4506e-15,-1.279e-13
particle 1461,0.59,0.23,7.19968e-15,-6.2559e-17,0.43,0.991062,0.0240029,1074.74,716.491,1.4432e-14,-1.05517e-15,-1.77631e-13
particle 1462,0.59,0.25,6.68958e-15,1.30354e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.19637e-14,-2.34807e-14,-1.32235e-13
particle 1463,0.59,0.27,6.10337e-15,-4.82453e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.06352e-14,1.05714e-15,-7.51558e-14
particle 1464,0.59,0.29,6.88459e-15,-2.9599e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.33184e-14,-4.20709e-15,-1.77524e-13
particle 1465,0.59,0.31,6.81375e-15,2.60902e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.49932e-14,-1.51103e-14,-1.72496e-13
particle 1466,0.59,0.33,6.12041e-15,-4.67221e-17,0.43,0.991062,0.0240029,1074.74,716.491,3.7332e-15,-4.22575e-15,-5.84638e-14
particle 1467,0.59,0.35,6.79499e-15,-2.81897e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.82719e-14,7.34572e-15,-1.71237e-13
particle 1468,0.59,0.37,6.78416e-15,2.79612e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.39289e-14,-1.03273e-14,-1.70042e-13
particle 1469,0.59,0.39,6.12025e-15,-9.04023e-18,0.43,0.991062,0.0240029,1074.74,716.491,3.73126e-15,1.30904e-16,-5.61157e-14
particle 1470,0.59,0.41,6.79499e-15,-2.80886e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.8272e-14,1.08985e-14,-1.70839e-13
particle 1471,0.59,0.43,6.77783e-15,2.79986e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.39315e-14,-1.03399e-14,-1.70428e-13
particle 1472,0.59,0.45,6.10631e-15,1.70926e-17,0.43,0.991062,0.0240029,1074.74,716.491,1.72951e-16,2.12651e-15,-5.80308e-14
particle 1473,0.59,0.47,6.76472e-15,-2.61894e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.29298e-14,2.40342e-14,-1.77647e-13
particle 1474,0.59,0.49,6.9983e-15,3.26337e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.70917e-14,3.46657e-15,-1.85317e-13
particle 1475,0.59,0.51,6.54528e-15,8.64933e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.5622e-15,-2.17148e-14,-8.0482e-14
particle 1476,0.59,0.53,6.60716e-15,-4.91348e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.41644e-14,-1.84807e-14,-7.42876e-14
particle 1477,0.59,0.55,6.24413e-15,-2.32341e-15,0.43,0.991062,0.0240029,1074.74,716.491,7.84661e-16,9.05207e-15,-4.55828e-14
particle 1478,0.59,0.57,7.10493e-15,-6.70724e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.00545e-14,-1.21396e-14,-2.67509e-13
particle 1479,0.59,0.59,6.60574e-15,6.69085e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.90292e-14,9.45908e-15,-2.67081e-13
particle 1480,0.59,0.61,6.05259e-15,2.40695e-15,0.43,0.991062,0.0240029,1074.74,716.491,7.57523e-15,-8.81342e-15,-4.36576e-14
particle 1481,0.59,0.63,6.57971e-15,4.59874e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.01426e-14,1.41057e-14,-8.10347e-14
particle 1482,0.59,0.65,6.59736e-15,-5.3516e-16,0.43,0.991062,0.0240029,1074.74,716.491,4.88881e-15,-1.73592e-14,-8.37913e-14
particle 1483,0.59,0.67,6.28887e-15,-2.4018e-15,0.43,0.991062,0.0240029,1074.74,716.491,7.64862e-15,2.33939e-15,-4.88223e-14
particle 1484,0.59,0.69,7.06223e-15,-6.6721e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.20072e-14,-8.60971e-15,-2.69981e-13
particle 1485,0.59,0.71,6.60111e-15,6.70643e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.08351e-14,1.12364e-14,-2.67069e-13
particle 1486,0.59,0.73,6.04039e-15,2.42079e-15,0.43,0.991062,0.0240029,1074.74,716.491,9.38197e-15,-4.3157e-15,-4.33523e-14
particle 1487,0.59,0.75,6.57971e-15,4.59874e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.01426e-14,1.41057e-14,-8.10096e-14
particle 1488,0.59,0.77,6.59736e-15,-5.3516e-16,0.43,0.991062,0.0240029,1074.74,716.491,4.88881e-15,-1.73592e-14,-8.37905e-14
particle 1489,0.59,0.79,6.28887e-15,-2.4018e-15,0.43,0.991062,0.0240029,1074.74,716.491,7.64862e-15,2.33939e-15,-4.88223e-14
particle 1490,0.59,0.81,7.06223e-15,-6.6721e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.20072e-14,-8.60971e-15,-2.69981e-13
particle 1491,0.59,0.83,6.60111e-15,6.70643e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.08351e-14,1.12364e-14,-2.67069e-13
particle 1492,0.59,0.85,6.04039e-15,2.42079e-15,0.43,0.991062,0.0240029,1074.74,716.491,9.38195e-15,-4.31571e-15,-4.33525e-14
particle 1493,0.59,0.87,6.57971e-15,4.59874e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.01425e-14,1.41057e-14,-8.10102e-14
particle 1494,0.59,0.89,6.59735e-15,-5.35004e-16,0.43,0.991062,0.0240029,1074.74,716.491,4.88854e-15,-1.73038e-14,-8.3861e-14
particle 1495,0.59,0.91,6.28887e-15,-2.39927e-15,0.43,0.991062,0.0240029,1074.74,716.491,7.64786e-15,3.22719e-15,-4.90706e-14
particle 1496,0.59,0.93,6.99691e-15,-6.65957e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.38405e-14,-1.30499e-14,-2.67986e-13
particle 1497,0.59,0.95,6.60157e-15,6.56035e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.4118e-14,6.32349e-15,-2.65218e-13
particle 1498,0.59,0.97,6.24665e-15,2.18366e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.67131e-15,-1.98074e-15,-4.96922e-14
particle 1499,0.59,0.99,6.61983e-15,6.21762e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.7183e-15,3.61808e-14,-8.84546e-14
particle 1500,0.61,0.01,2.47771e-15,-1.39639e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.03448e-15,2.47122e-14,1.03686e-13
particle 1501,0.61,0.03,2.50596e-15,-3.14765e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.9919e-15,6.45642e-15,9.13714e-14
particle 1502,0.61,0.05,2.71411e-15,-4.34939e-16,0.43,0.991062,0.0240029,1074.74,716.491,5.29591e-15,1.621e-15,7.4267e-14
